cycle,malicious_rating,benign_rating,f1,avg_speedup,avg_number_of_work_units_distributed
35,0.10231410256410257,0.8288461538461539,0.0,1.4055555555555554,0.95
35,0.09238954056695992,0.0,0.0,1.1968810916179338,1.0
35,0.10575712143928034,0.0,0.0,1.2419135802469137,1.0
35,0.14343121693121694,0.0,0.0,1.5218023255813953,0.91
35,0.11047344322344323,0.55,0.0,1.4013157894736843,0.915
35,0.11768210050818748,0.0,0.0,1.5929090259585614,1.0
35,0.10356514056978453,0.2833333333333333,0.0,1.4994912494912496,0.955
35,0.16233682983682984,0.0,0.0,1.4062137049941927,1.0
36,0.10231410256410257,0.8288461538461539,0.0,1.4055555555555554,0.95
36,0.14343121693121694,0.0,0.0,1.5218023255813953,0.91
36,0.10309145635925822,0.2833333333333333,0.0,1.4994912494912496,0.955
36,0.11047344322344323,0.55,0.0,1.4013157894736843,0.915
36,0.11768210050818748,0.0,0.0,1.5929090259585614,1.0
36,0.10575712143928034,0.0,0.0,1.2419135802469137,1.0
36,0.09238954056695992,0.0,0.0,1.1968810916179338,1.0
36,0.16233682983682984,0.0,0.0,1.4062137049941927,1.0
37,0.10575712143928034,0.0,0.0,1.2419135802469137,1.0
37,0.14343121693121694,0.0,0.0,1.6489434858714678,0.91
37,0.11768210050818748,0.0,0.0,1.5929090259585614,1.0
37,0.16233682983682984,0.0,0.0,1.4062137049941927,1.0
37,0.10309145635925822,0.2833333333333333,0.0,1.4994912494912496,0.955
37,0.09238954056695992,0.0,0.0,1.1968810916179338,1.0
37,0.10231410256410257,0.8288461538461539,0.0,1.4055555555555554,0.95
37,0.11047344322344323,0.55,0.0,1.4013157894736843,0.915
38,0.09238954056695992,0.0,0.0,1.180269514365624,1.0
38,0.10575712143928034,0.0,0.0,1.2419135802469137,1.0
38,0.11047344322344323,0.55,0.0,1.4013157894736843,0.915
38,0.10309145635925822,0.2833333333333333,0.0,1.4994912494912496,0.955
38,0.14343121693121694,0.0,0.0,1.6489434858714678,0.91
38,0.16233682983682984,0.0,0.0,1.4062137049941927,1.0
38,0.10231410256410257,0.8288461538461539,0.0,1.4055555555555554,0.95
38,0.11768210050818748,0.0,0.0,1.5929090259585614,1.0
39,0.16233682983682984,0.0,0.0,1.4062137049941927,1.0
39,0.09238954056695992,0.0,0.0,1.180269514365624,1.0
39,0.11768210050818748,0.0,0.0,1.5929090259585614,1.0
39,0.10231410256410257,0.8288461538461539,0.0,1.4055555555555554,0.95
39,0.10575712143928034,0.0,0.0,1.2283101851851854,1.0
39,0.14343121693121694,0.0,0.0,1.6489434858714678,0.91
39,0.10309145635925822,0.2833333333333333,0.0,1.4994912494912496,0.955
39,0.11047344322344323,0.55,0.0,1.4013157894736843,0.915
40,0.09238954056695992,0.0,0.0,1.180269514365624,0.98
40,0.10231410256410257,0.8288461538461539,0.0,1.4055555555555554,0.95
40,0.11768210050818748,0.0,0.0,1.4589426053822339,0.99
40,0.10309145635925822,0.2833333333333333,0.0,1.4994912494912496,0.94
40,0.11047344322344323,0.55,0.0,1.3384868421052634,0.9575
40,0.14343121693121694,0.0,0.0,1.6489434858714678,0.91
40,0.10575712143928034,0.0,0.0,1.2283101851851854,0.99
40,0.16233682983682984,0.0,0.0,1.4062137049941927,1.0
41,0.14343121693121694,0.0,0.0,1.6489434858714678,0.91
41,0.11768210050818748,0.0,0.0,1.4589426053822339,0.99
41,0.11047344322344323,0.55,0.0,1.3384868421052634,0.9575
41,0.10309145635925822,0.2833333333333333,0.0,1.4994912494912496,0.94
41,0.10575712143928034,0.0,0.0,1.2283101851851854,0.99
41,0.09238954056695992,0.0,0.0,1.180269514365624,0.98
41,0.16233682983682984,0.0,0.0,1.3796602787456445,1.0
41,0.10231410256410257,0.8288461538461539,0.0,1.30958605664488,0.95
42,0.14343121693121694,0.0,0.0,1.6489434858714678,0.91
42,0.16233682983682984,0.0,0.0,1.3796602787456445,1.0
42,0.10231410256410257,0.8288461538461539,0.0,1.30958605664488,0.95
42,0.11768210050818748,0.0,0.0,1.4589426053822339,0.99
42,0.11047344322344323,0.55,0.0,1.3384868421052634,0.9575
42,0.10575712143928034,0.0,0.0,1.2283101851851854,0.99
42,0.09238954056695992,0.0,0.0,1.180269514365624,0.98
42,0.10309145635925822,0.2833333333333333,0.0,1.4994912494912496,0.94
43,0.11768210050818748,0.0,0.0,1.4589426053822339,0.99
43,0.11047344322344323,0.55,0.0,1.3384868421052634,0.9575
43,0.10575712143928034,0.0,0.0,1.2283101851851854,0.99
43,0.14343121693121694,0.0,0.0,1.6489434858714678,0.91
43,0.10231410256410257,0.8288461538461539,0.0,1.30958605664488,0.95
43,0.10309145635925822,0.2833333333333333,0.0,1.4994912494912496,0.94
43,0.09238954056695992,0.0,0.0,1.180269514365624,0.98
43,0.16233682983682984,0.0,0.0,1.3796602787456445,1.0
44,0.16922691986376198,0.28800000000000003,0.0,1.4994912494912496,0.94
44,0.14468065588808623,0.0,0.0,1.2283101851851854,0.99
44,0.12341928655626475,0.0,0.0,1.180269514365624,0.98
44,0.1582734487734488,0.5571428571428572,0.0,1.3384868421052634,0.9575
44,0.17099683491587536,1.0733333333333335,0.0,1.6489434858714678,0.91
44,0.16289290419725205,0.0,0.0,1.3796602787456445,1.0
44,0.10323155929038283,0.8385714285714286,0.0,1.30958605664488,0.95
44,0.15540555555555557,0.5571428571428572,0.0,1.4589426053822339,0.99
45,0.16289290419725205,0.0,0.0,1.3796602787456445,1.0
45,0.16922691986376198,0.28800000000000003,0.0,1.4994912494912496,0.94
45,0.1582734487734488,0.5571428571428572,0.0,1.3384868421052634,0.9575
45,0.17099683491587536,1.0733333333333335,0.0,1.4674768451728317,0.91
45,0.10323155929038283,0.8385714285714286,0.0,1.30958605664488,0.95
45,0.12341928655626475,0.0,0.0,1.180269514365624,0.98
45,0.15540555555555557,0.5571428571428572,0.0,1.4589426053822339,0.99
45,0.14468065588808623,0.0,0.0,1.2283101851851854,0.99
46,0.17099683491587536,1.0733333333333335,0.0,1.4674768451728317,0.91
46,0.15540555555555557,0.5571428571428572,0.0,1.4589426053822339,0.99
46,0.1582734487734488,0.5571428571428572,0.0,1.3384868421052634,0.9575
46,0.12341928655626475,0.0,0.0,1.4365233038001917,0.98
46,0.14468065588808623,0.0,0.0,1.2283101851851854,0.99
46,0.16922691986376198,0.28800000000000003,0.0,1.4994912494912496,0.94
46,0.16289290419725205,0.0,0.0,1.3796602787456445,1.0
46,0.10323155929038283,0.8385714285714286,0.0,1.30958605664488,0.95
47,0.14468065588808623,0.0,0.0,1.1826481481481483,0.99
47,0.1582734487734488,0.5571428571428572,0.0,1.3384868421052634,0.9575
47,0.12341928655626475,0.0,0.0,1.4365233038001917,0.98
47,0.16922691986376198,0.28800000000000003,0.0,1.4994912494912496,0.94
47,0.15540555555555557,0.5571428571428572,0.0,1.4589426053822339,0.99
47,0.17099683491587536,1.0733333333333335,0.0,1.4674768451728317,0.91
47,0.10323155929038283,0.8385714285714286,0.0,1.30958605664488,0.95
47,0.16289290419725205,0.0,0.0,1.3796602787456445,1.0
48,0.16922691986376198,0.28800000000000003,0.0,1.4771825396825398,0.94
48,0.16289290419725205,0.0,0.0,1.3796602787456445,1.0
48,0.10323155929038283,0.8385714285714286,0.0,1.30958605664488,0.95
48,0.1582734487734488,0.5571428571428572,0.0,1.3384868421052634,0.9575
48,0.17099683491587536,1.0733333333333335,0.0,1.4674768451728317,0.91
48,0.15540555555555557,0.5571428571428572,0.0,1.4589426053822339,0.99
48,0.12341928655626475,0.0,0.0,1.4365233038001917,0.98
48,0.14468065588808623,0.0,0.0,1.1826481481481483,0.99
49,0.10323155929038283,0.8385714285714286,0.0,1.30958605664488,0.95
49,0.16289290419725205,0.0,0.0,1.3037282229965155,1.0
49,0.12341928655626475,0.0,0.0,1.4365233038001917,0.98
49,0.1582734487734488,0.5571428571428572,0.0,1.3041228070175441,0.9575
49,0.14468065588808623,0.0,0.0,1.1826481481481483,0.99
49,0.17099683491587536,1.0733333333333335,0.0,1.4674768451728317,0.91
49,0.15540555555555557,0.5571428571428572,0.0,1.4589426053822339,0.99
49,0.16922691986376198,0.28800000000000003,0.0,1.4771825396825398,0.94
0,0.0,0.0,0.0,0.0,1.0
0,0.0,0.0,0.0,0.0,1.0
1,0.0,0.0,0.0,0.0,1.0
1,0.0,0.0,0.0,0.0,1.0
2,0.0,0.0,0.0,0.0,1.0
2,0.0,0.0,0.0,0.0,1.0
3,0.0,0.0,0.0,0.0,1.0
3,0.0,0.0,0.0,0.0,1.0
4,0.0,0.0,0.0,0.0,1.0
4,0.0,0.0,0.0,0.0,1.0
5,0.0,0.0,0.0,0.0,1.0
5,0.0,0.0,0.0,0.0,1.0
6,0.0,0.0,0.0,0.0,1.0
6,0.0,0.0,0.0,0.0,1.0
7,0.0,0.0,0.0,0.0,1.0
7,0.0,0.0,0.0,0.0,1.0
8,0.0,0.0,0.0,1.375,1.0
8,0.0,0.0,0.0,1.263157894736842,1.0
9,0.0,0.0,0.0,1.375,1.0
9,0.0,0.0,0.0,1.263157894736842,1.0
10,0.0,0.0,0.0,1.263157894736842,1.0
10,0.0,0.0,0.0,1.375,1.0
11,0.0,0.0,0.0,1.263157894736842,1.0
11,0.0,0.0,0.0,1.375,1.0
12,0.03794736842105263,0.0,0.0,1.263157894736842,1.0
12,0.05538461538461539,0.0,0.0,1.375,1.0
13,0.05538461538461539,0.0,0.0,1.375,1.0
13,0.03794736842105263,0.0,0.0,1.263157894736842,1.0
14,0.03794736842105263,0.0,0.0,1.263157894736842,1.0
14,0.05538461538461539,0.0,0.0,1.375,1.0
15,0.05538461538461539,0.0,0.0,1.375,1.0
15,0.03794736842105263,0.0,0.0,1.263157894736842,1.0
16,0.03794736842105263,0.0,0.0,1.263157894736842,1.0
16,0.05538461538461539,0.0,0.0,1.375,1.0
17,0.05538461538461539,0.0,0.0,1.3839285714285714,1.0
17,0.03794736842105263,0.0,0.0,1.1871345029239766,1.0
18,0.05538461538461539,0.0,0.0,1.3839285714285714,1.0
18,0.03794736842105263,0.0,0.0,1.1871345029239766,1.0
19,0.05538461538461539,0.0,0.0,1.3839285714285714,1.0
19,0.03794736842105263,0.0,0.0,1.1871345029239766,1.0
20,0.05538461538461539,0.0,0.0,1.3839285714285714,1.0
20,0.03794736842105263,0.0,0.0,1.1871345029239766,1.0
21,0.05538461538461539,0.0,0.0,1.3839285714285714,1.0
21,0.03794736842105263,0.0,0.0,1.1871345029239766,1.0
22,0.05538461538461539,0.0,0.0,1.3839285714285714,1.0
22,0.03794736842105263,0.0,0.0,1.1871345029239766,1.0
23,0.05538461538461539,0.0,0.0,1.3839285714285714,1.0
23,0.03794736842105263,0.0,0.0,1.1871345029239766,1.0
24,0.06585213032581454,0.0,0.0,1.1871345029239766,1.0
24,0.11356140350877192,0.0,0.0,1.3839285714285714,1.0
25,0.11356140350877192,0.0,0.0,1.3839285714285714,1.0
25,0.06585213032581454,0.0,0.0,1.1503973609236766,1.0
26,0.06585213032581454,0.0,0.0,1.1503973609236766,1.0
26,0.11356140350877192,0.0,0.0,1.3574016563146998,1.0
27,0.06585213032581454,0.0,0.0,1.1503973609236766,1.0
27,0.11356140350877192,0.0,0.0,1.3574016563146998,1.0
28,0.06585213032581454,0.0,0.0,1.1503973609236766,1.0
28,0.11306432748538012,0.0,0.0,1.3574016563146998,1.0
29,0.06585213032581454,0.0,0.0,1.1503973609236766,1.0
29,0.11306432748538012,0.0,0.0,1.3574016563146998,1.0
30,0.11306432748538012,0.0,0.0,1.3574016563146998,1.0
30,0.06585213032581454,0.0,0.0,1.1503973609236766,1.0
31,0.06585213032581454,0.0,0.0,1.1503973609236766,1.0
31,0.11306432748538012,0.0,0.0,1.3574016563146998,1.0
32,0.07671428571428571,0.0,0.0,1.1503973609236766,1.0
32,0.15307142857142858,0.0,0.0,1.3574016563146998,1.0
33,0.15307142857142858,0.0,0.0,1.3574016563146998,1.0
33,0.07671428571428571,0.0,0.0,1.1503973609236766,1.0
34,0.07671428571428571,0.0,0.0,1.1503973609236766,1.0
34,0.15307142857142858,0.0,0.0,1.3574016563146998,1.0
35,0.07671428571428571,0.0,0.0,1.1503973609236766,1.0
35,0.15307142857142858,0.0,0.0,1.4118012422360249,1.0
36,0.07671428571428571,0.0,0.0,1.1503973609236766,1.0
36,0.15132034632034627,0.0,0.0,1.4118012422360249,1.0
37,0.07671428571428571,0.0,0.0,1.1503973609236766,1.0
37,0.15132034632034627,0.0,0.0,1.4118012422360249,1.0
38,0.15132034632034627,0.0,0.0,1.4118012422360249,1.0
38,0.07671428571428571,0.0,0.0,1.1503973609236766,1.0
39,0.07671428571428571,0.0,0.0,1.1503973609236766,1.0
39,0.15132034632034627,0.0,0.0,1.4118012422360249,1.0
40,0.15132034632034627,0.0,0.0,1.4118012422360249,1.0
40,0.07671428571428571,0.0,0.0,1.1503973609236766,1.0
41,0.15132034632034627,0.0,0.0,1.4118012422360249,1.0
41,0.07671428571428571,0.0,0.0,1.2752980206927576,1.0
42,0.15132034632034627,0.0,0.0,1.4118012422360249,1.0
42,0.07671428571428571,0.0,0.0,1.2752980206927576,1.0
43,0.07671428571428571,0.0,0.0,1.2752980206927576,1.0
43,0.15132034632034627,0.0,0.0,1.4118012422360249,1.0
44,0.07706376811594202,0.0,0.0,1.2752980206927576,1.0
44,0.21111385281385278,0.0,0.0,1.4118012422360249,1.0
45,0.21111385281385278,0.0,0.0,1.4118012422360249,1.0
45,0.07706376811594202,0.0,0.0,1.2752980206927576,1.0
46,0.07706376811594202,0.0,0.0,1.2752980206927576,1.0
46,0.21111385281385278,0.0,0.0,1.4118012422360249,1.0
47,0.21111385281385278,0.0,0.0,1.4118012422360249,1.0
47,0.07706376811594202,0.0,0.0,1.2752980206927576,1.0
48,0.07706376811594202,0.0,0.0,1.2752980206927576,1.0
48,0.21074462204462205,0.0,0.0,1.353683418031244,1.0
49,0.21074462204462205,0.0,0.0,1.353683418031244,1.0
49,0.07706376811594202,0.0,0.0,1.3492706746187222,1.0
